0.0806	-1.0222	0.97314	0.8593	-0.54279	0.5753	-0.28324	0.21123	1.3303	1.1187	0.93785	1.0205	-0.46826	-1.0224	0.14537	-2.0551	-1.0044	0.72989	0.52823	-0.99486	-0.56718	0.6062	0.81855	0.099402	0.28724	-0.84009	2.4533	0.89007	-1.9712	-0.54247
0.0824	0.48824	0.4336	0.1586	-0.13369	0.1265	-0.6732	0.63453	0.81549	0.079212	0.20061	0.14543	-0.43108	-0.29031	-0.45673	-0.9224	-0.64559	0.46042	0.53499	-1.019	0.027676	1.4411	0.04791	0.15076	0.62629	0.12487	1.1616	-0.70902	-0.11269	-0.86406
0.0859	-0.18567	0.13733	0.45774	-0.55139	-0.029722	-1.5668	1.153	1.5389	-0.13517	1.6817	0.22249	-0.85814	0.10523	0.55691	0.3229	-0.017578	0.21277	-0.33413	-1.2459	0.19226	1.0673	0.23706	-1.6111	0.99573	0.8508	0.14608	0.47371	0.26458	0.13967
0.1017	0.23034	0.14531	0.51584	-0.7393	-0.075794	-0.073942	0.17969	0.3413	-0.053644	0.24151	0.1589	-0.3307	-0.030421	-0.31228	-0.29719	-0.23335	0.047158	-0.057912	-0.12497	-0.25574	0.28794	0.94414	-0.057846	0.10315	-0.30382	0.5312	-0.36792	0.12788	0.1558
0.1032	0.23376	1.0942	0.70857	-1.431	-0.045456	-0.076055	0.34424	0.029667	0.59762	0.42223	0.86285	-0.36755	-0.098389	-0.35826	-1.2271	-0.38465	0.18931	0.021319	0.73759	-0.59105	-0.16498	1.7506	-0.50603	0.48767	-1.1216	0.96121	-0.55366	-0.12153	-0.71074
0.1033	1.2576	1.4583	1.0262	-1.3713	0.1434	-0.82441	1.3388	0.030284	0.48508	1.3622	0.59881	-0.74115	-1.0117	-0.44285	-0.54376	0.10772	-0.03635	-0.80419	-0.97982	-0.87575	1.1292	-0.11476	0.51438	0.55581	0.81308	0.74257	0.31002	0.36664	-0.74526
0.1065	-0.86968	1.2707	1.4993	-1.1207	-1.037	-0.91419	0.34568	-0.04697	0.29352	0.07641	0.42782	0.87567	-0.61902	0.97168	-1.8924	-0.15816	1.0053	-0.59649	0.21067	-1.335	0.37849	0.86718	-0.91637	1.3962	0.25674	1.5926	-0.12234	-0.070696	0.41707
0.1066	0.61259	0.11941	0.67089	-0.56514	0.28298	0.086482	0.38504	-0.093585	-0.15729	0.57074	0.34778	-0.57952	-0.2919	-0.1368	-0.13897	-0.5435	0.42007	0.24391	-0.21037	0.092065	0.69108	0.73151	-0.045416	0.39454	-0.69443	0.11107	-0.61692	0.32852	0.32464
0.1072	-0.53174	0.056443	0.83846	-1.0263	-0.011607	-0.9847	1.13	1.5599	-0.43997	1.2293	0.84253	0.99279	-0.95911	-0.37094	-0.66777	-1.3435	1.4121	-0.60623	0.12642	-1.654	-0.96832	0.25566	-0.24797	0.9367	-0.81197	0.78865	0.57004	-0.16052	0.49519
0.1138	0.013476	1.1039	-0.75937	-1.5553	0.054584	0.11908	0.16533	2.0628	0.20173	0.77518	0.28389	-1.1095	0.26165	-0.98383	-0.74718	-0.94692	0.19603	0.5381	0.069627	-0.53842	0.43659	0.73281	-0.88787	0.49964	-0.85103	0.80204	0.25071	0.29515	0.16376
0.1147	0.79188	0.55761	0.62922	-1.4487	0.82628	-0.61654	0.84304	-0.015313	0.14418	0.56552	0.4966	0.29824	-0.63071	-0.4599	-0.52027	-0.04447	-0.30271	0.62271	0.41055	-0.43757	0.89999	-0.59321	-0.58819	0.4954	0.29764	0.69842	-0.026681	-0.055092	-0.24276
0.1168	0.56684	0.7324	0.60982	-1.4835	-0.80764	-0.15986	-0.13562	0.2654	-0.0085443	0.056615	0.47363	-1.254	-1.0792	0.22423	0.031724	-1.4313	0.61709	-0.019127	-0.78028	-0.40857	0.60184	1.4812	-0.52204	-0.071361	0.45785	1.3592	-0.39338	0.035577	0.85804
0.1203	1.561	-0.22903	0.57455	-1.6104	-0.12854	-0.90925	0.78788	0.10868	0.55869	1.5859	1.501	-0.64063	-1.0247	-0.99741	-0.46521	-1.6852	0.57007	0.00057298	-0.55287	-0.41127	0.15368	0.055866	-0.25182	0.39386	-0.58951	0.24981	-0.81252	0.12369	0.054332
0.1209	-0.50381	-0.61889	0.98979	-0.74987	0.79418	0.040637	0.93842	0.4481	0.48391	0.53427	0.22995	-0.020154	-0.11925	0.31734	-0.12877	-0.20904	0.14262	0.27342	0.34874	-0.57633	0.39222	0.61246	0.43356	0.98598	1.0201	0.40856	-1.0709	0.18238	0.53965
0.1226	0.60553	0.859	0.47435	-1.1923	0.62277	0.70962	0.9752	0.80824	0.27534	1.4491	0.033646	0.62095	0.76328	-0.74749	-0.30444	-0.87944	-0.15919	1.4139	-1.182	-0.91378	0.16853	0.37143	-0.14223	0.33393	-1.4409	1.0848	0.22959	0.92593	0.7272
0.1226	-0.87156	-0.6112	-0.19438	-1.4257	-0.61867	-0.35919	0.78272	0.90195	0.20686	0.99961	0.94912	-0.74991	-0.83106	0.99917	-0.77011	0.68139	0.61379	-0.82298	-1.2968	-0.41666	0.33869	0.048453	-1.474	2.1201	0.23474	1.1535	-0.23127	0.4815	-0.018495
0.01239	0.48701	1.0094	1.9158	-1.2469	-0.0026763	-0.33654	1.7972	-0.48078	0.75003	0.63	0.59983	1.2604	-0.34811	-0.0013743	-0.032739	-0.60321	-0.47717	-0.70674	0.94777	-0.28204	1.165	0.78977	-1.1126	1.7107	0.40281	0.98212	-0.1152	0.18513	-0.19159
0.1241	-0.15099	0.59721	-0.46377	-0.98121	0.041629	0.079847	0.38069	1.1113	-0.085605	0.61358	0.31333	-0.67328	0.05486	-0.67864	-0.30606	-0.61144	0.069776	0.27576	-0.081174	-0.31921	0.12495	0.39017	-0.64023	0.0266	-0.53643	0.7033	0.090185	0.22425	0.21719
0.01245	1.5369	-0.55417	0.49047	-0.51389	0.94672	0.23035	1.5282	-0.016134	0.15652	0.9163	0.22661	-0.68313	-0.39574	-0.54346	-0.40905	-0.20689	-0.1875	0.85272	-0.54452	0.64164	0.54226	1.4281	0.41359	0.67669	-0.16443	1.4081	-0.29251	0.61585	0.99059
0.1267	0.92996	1.3434	0.039542	-0.78817	0.48548	-1.4107	1.3852	0.20989	0.56297	0.6943	0.96204	-0.28627	-0.67615	-0.53438	-0.84601	-0.38614	0.34579	-0.64233	-1.2726	-0.93236	1.269	0.40898	0.44873	0.60534	0.76359	1.1874	-0.17835	-0.046541	-1.0993
0.1269	-0.55723	-0.42742	0.40173	-0.52372	-0.48158	-0.80201	2.4283	0.77142	-0.64237	0.85465	0.0929	-0.14397	-0.44633	0.97831	0.045459	-0.78749	-0.019423	-1.6576	-1.2452	-0.1533	1.417	0.69705	-0.78676	1.1553	-0.089798	1.1303	-0.19852	0.29041	-0.13675
0.1374	0.23737	0.43301	1.0071	-0.44634	-0.20072	-0.50034	1.7341	0.13206	0.15611	1.3461	0.45274	0.44161	0.045618	-0.48886	0.86441	-0.55078	0.34617	0.98129	-0.63811	-0.10887	0.046482	0.23394	-2.0331	1.117	-0.033154	1.2664	1.0233	0.81662	1.0335
0.1392	0.13762	0.38737	-0.13579	0.31387	0.51447	-0.4058	1.0502	0.26465	0.66805	0.46222	0.22808	-0.82062	0.23721	-0.55809	-1.1009	0.68538	0.47029	-0.50583	-0.21416	-1.1267	0.49699	0.44825	-0.69046	0.76509	0.78974	0.32956	0.46494	-0.0092439	1.3887
0.1406	-0.8211	-0.14442	1.5545	-1.6368	-0.44196	0.81481	1.9485	2.0645	-0.30557	-0.29793	1.0247	-0.441	-0.2891	-0.36972	-1.3935	-0.28731	0.46097	1.6737	-1.1383	-0.72319	0.69552	0.472	0.87439	1.9685	-0.57424	1.075	0.2697	0.95027	1.1278
0.1441	0.14075	0.35975	0.21688	-1.4997	0.40128	-0.95787	0.27726	-0.15449	0.087591	0.73335	-0.43229	-0.030381	-1.1263	-0.30355	-1.3319	-1.239	-0.036867	0.33811	-0.61578	-0.88599	-0.93418	1.2378	-0.62131	0.15963	-0.51489	0.1545	0.77988	1.519	1.3237
0.1498	-0.14697	0.87537	0.89396	-1.2565	0.084617	0.36633	1.0778	-0.1364	-0.3093	1.2785	0.93137	0.50268	-0.14226	-0.25306	-1.1265	-1.1643	-0.47411	-1.3163	0.69401	-0.26239	0.54819	0.029123	-1.0174	2.6226	-0.19906	0.94657	-0.42727	-0.034262	-0.84252
0.1532	0.50466	-0.30973	0.14351	-0.44865	1.064	0.25421	0.12244	0.060648	0.94855	1.5822	-0.48132	-0.03433	-0.49811	-0.12614	-0.003074	-0.15865	0.99031	-0.8812	-0.14284	-0.88773	0.018347	1.5449	0.14638	0.42981	-0.50529	0.8612	-0.379	0.911	1.6814
0.1545	0.18775	-0.15067	0.8148	-0.012742	0.29054	-1.0416	0.3717	0.50555	0.38039	0.54077	0.79002	-0.32334	0.47076	0.34968	-0.32848	-0.07196	-0.3112	-0.17848	0.81812	-0.82802	0.42933	0.44226	-0.10377	0.47925	0.0040177	0.81638	0.46869	0.81209	1.4461
0.1584	-0.37712	0.8443	0.29752	-1.5688	0.03013	-0.48918	1.4889	1.0039	1.4031	0.58692	0.79572	0.53807	-1.0656	-0.23956	1.4183	-0.032144	0.68722	1.4825	-1.2051	-0.87242	-0.24326	0.45657	-2.4088	0.73004	-0.7731	1.4136	0.35658	0.9807	0.60922
0.1771	-0.2517	0.28242	-0.25869	-1.1699	1.2268	-0.3834	1.7693	-0.6719	0.46765	1.0745	1.1224	0.034255	0.14859	-0.32743	-1.137	0.82283	0.15942	-0.33951	0.43682	-0.8606	-0.47491	0.583	-1.0425	0.63555	-0.33394	0.8496	0.38225	1.1203	1.3302
0.1788	0.25483	1.1099	1.5315	-1.2665	0.27512	-0.50444	0.33858	0.46818	1.3976	0.18703	-0.54457	-0.0053311	-0.76218	0.35265	0.41305	-0.98478	-0.19614	0.1558	-0.023514	-0.0622	1.534	0.77666	1.4082	1.4425	0.16713	1.2909	1.4691	0.10682	-0.018922
0.1825	-0.12237	0.20008	-0.57095	-0.52238	1.9434	0.21671	1.6576	1.1335	0.60052	1.8287	-0.27932	-0.82564	0.0055287	-0.56532	-1.3245	-1.7201	0.22094	0.72099	-1.1463	-1.5467	0.43358	0.5018	0.22767	0.11516	-0.041081	1.4196	0.85069	0.13667	0.31786
0.01854	-0.0858	0.40199	1.2783	-0.49033	0.53002	-0.41831	0.67582	-0.79909	0.2603	1.0573	0.21483	0.11619	0.032187	-0.22966	-0.29201	0.041223	-0.57308	0.015766	0.78256	0.59156	1.0963	0.76658	-0.21704	0.92458	-0.28459	0.90575	-0.13134	1.0929	0.53276
0.1916	0.58988	-0.1606	-0.40668	-0.094998	0.64189	-0.16299	1.0788	0.48994	2.0316	-1.0414	-0.017667	-0.64419	-0.46149	0.15721	0.36699	-0.21472	1.1719	-0.65266	-1.1039	-0.10561	1.349	1.5946	-0.27317	1.8149	-0.77155	1.821	0.72688	0.4584	1.4919
0.1928	-0.43031	-0.13365	0.52486	0.62787	1.8815	-0.52365	1.0519	0.51507	1.1604	0.24346	0.82352	1.6246	-1.155	0.50683	-0.78768	-1.2218	0.005868	-0.28102	-1.5924	-0.4306	-0.42417	1.4574	-0.64121	1.5839	-1.7395	1.5599	0.75981	-0.47318	0.51247
0.1972	0.29424	0.43846	1.7782	-1.1134	-1.0825	-0.45231	1.2251	0.3179	-0.16703	0.48724	0.29377	0.051938	-0.89399	-0.17726	0.95793	-0.65609	1.961	-0.48664	0.52558	0.04518	0.33851	1.3718	-0.36272	1.3501	-0.89462	1.0783	-0.70493	0.23085	0.17581
0.1993	0.088741	0.73638	0.387	-0.92342	0.39988	0.15856	0.33503	0.70159	0.091676	0.27431	-0.14276	-0.33259	0.4935	0.5405	-0.44857	-0.3431	0.34085	-0.17517	-0.012627	-0.074927	-0.042516	0.22665	0.25032	0.45804	-0.31907	1.1212	-0.56781	0.5321	0.20813
0.2001	0.7883	-1.1133	0.7216	-0.30403	0.010352	-0.725	1.7655	0.34174	0.29543	1.1039	0.87526	-0.26989	-0.20355	0.033224	-0.31194	-0.39671	0.096248	0.45091	-1.2906	0.10356	0.82576	0.66959	0.18463	0.092722	-0.75621	0.57725	-0.59443	0.61152	0.8142
0.2008	0.48766	1.4581	0.54555	-0.77088	0.48667	-0.38295	0.31787	0.15214	0.079065	0.66671	0.3121	0.097481	-0.42712	0.71639	-1.3336	-0.18478	-0.15956	0.51625	-0.42802	-0.24267	-0.33948	1.0243	0.90983	0.70176	-1.0033	1.1036	-0.25428	0.65331	1.2075
0.2037	-0.72614	0.87361	0.29165	-1.7632	0.74459	0.61204	0.85511	0.73411	-0.48389	0.080557	1.1567	-0.1674	-0.45366	0.54704	-0.071575	-1.0359	-0.71642	-0.94113	0.80131	-0.64603	0.04159	1.0754	0.042501	1.3095	-1.753	1.3254	-0.1452	-0.23487	1.1561
0.02104	-0.44794	-0.1923	-0.47481	-1.853	1.7651	-0.77002	2.1452	-0.57764	0.53431	1.6944	0.65048	0.40334	0.44236	0.21097	-0.57381	0.15928	0.66863	-0.91085	0.71606	-0.25634	0.4807	1.2613	-1.724	0.62487	-0.37176	0.75009	-0.29403	1.4498	0.95962
0.2112	0.64997	-0.23705	0.71149	-0.4594	1.7056	0.2867	0.99088	1.0993	1.3372	0.69761	-0.82963	-0.62692	-0.73034	-1.0032	-0.25696	-0.62304	0.92189	0.088616	-0.45682	-0.3718	1.3134	0.23901	-0.37487	0.91178	0.58032	0.93721	-0.48515	-0.4372	0.14926
0.2131	0.21507	-0.75389	0.48095	0.19331	1.2499	-0.017511	1.4662	0.45801	-0.097605	0.477	0.50876	-0.87858	-0.56602	-0.49991	-0.39095	0.57855	0.23213	0.2945	-0.14509	-0.89615	0.86615	0.69604	0.17498	0.5422	-0.482	1.3072	-0.69063	-0.15615	0.14271
0.2141	0.26474	0.73452	0.27493	-0.93725	0.33906	0.60643	0.91679	0.27827	0.45371	0.90015	0.14697	0.16383	-0.46224	0.37029	-0.25777	-0.73371	0.19155	-0.99739	0.14498	-0.24095	-0.25013	0.66417	0.24221	0.27449	0.26672	0.65885	-0.3749	1.0911	-0.46516
0.2199	1.3242	1.654	0.26296	-1.1794	0.38105	-1.3101	1.7187	0.7175	0.69798	1.5811	0.70556	-0.43503	-0.068121	-0.28216	-1.2189	-0.069135	0.53558	-0.83941	-1.3779	-1.5306	1.4925	0.40067	0.49355	0.32345	0.50612	1.272	0.51402	0.8752	-0.73689
0.2207	-0.38143	0.57966	0.89656	-0.48005	-0.23224	-0.23729	0.26745	0.57582	-0.22668	0.43861	0.52032	0.94937	0.53008	0.25547	-0.37211	-0.044591	0.67133	-0.30992	1.0666	-1.0019	0.13962	1.6947	-0.35516	1.212	0.032324	1.4581	-0.76874	1.7338	0.51903
0.2248	-0.12941	0.21927	0.71701	-0.7482	0.018654	-0.42512	0.24519	1.0883	0.054247	1.3091	-0.40508	0.14474	-0.702	-0.052168	0.47238	-0.53432	0.57918	-0.4141	-0.27301	0.58149	0.99464	0.20488	-0.59866	0.3047	0.43392	0.142	0.17203	-0.19779	0.036353
0.2263	0.72878	-0.33394	0.67365	-1.7038	-0.63832	0.62006	1.5007	1.38	1.6121	0.57818	1.0152	0.48341	0.98775	0.36838	-0.92058	0.088593	-1.2816	0.1075	-0.20138	-0.60437	0.54438	0.52655	-0.56683	0.34367	-0.81666	0.34081	0.18482	-0.35887	0.37963
0.2282	0.13891	0.59526	1.6016	0.11785	0.51984	-0.54968	1.8269	0.55007	1.5651	-0.10154	-0.34378	0.34041	-0.65514	-1.1764	0.43994	-1.7942	0.0046903	-0.15252	-0.37188	0.35583	0.63654	0.62072	-0.94282	-0.18679	-1.038	1.6757	-0.95843	1.2882	1.2375
0.2287	0.67101	1.1228	1.4636	-1.224	-0.95973	-0.1937	0.96944	0.131	-0.79491	0.93489	-0.15277	0.25286	-0.79875	-0.19168	0.042362	-0.85747	0.80886	-0.066835	0.84276	0.25407	1.5249	1.2243	0.20663	0.58379	-0.44295	0.79548	0.23853	0.039611	-0.19435
0.02332	-0.004097	-0.046676	0.57545	-0.66687	0.20004	0.069576	0.54558	0.079891	0.3389	0.47272	0.51492	-0.10561	0.52335	-0.47564	-0.27685	-0.25509	0.38608	0.45565	-0.5545	-0.19688	0.27091	0.99405	-0.33615	0.29984	-0.47258	0.45321	0.42022	0.048679	0.13126
0.2457	-0.63196	-0.080636	1.471	-0.82342	0.499	-0.7261	0.52914	2.112	-0.44358	0.76093	-0.19665	0.081519	0.39075	-0.21715	-0.83962	-1.4854	0.23408	-0.59111	-0.066489	-0.25148	0.89362	0.33358	0.37675	1.6416	-0.39571	2.1617	-0.4824	-0.40504	-1.4337
0.2557	-0.18564	0.29688	1.1405	-0.38116	0.0031121	-0.28509	0.28775	0.83832	-0.12714	0.56457	0.34381	0.085524	-0.26132	-0.028149	-0.42437	0.46639	-0.058282	-0.81582	0.090175	-0.64905	-0.32649	0.61852	-0.31886	1.1422	0.60041	0.73283	-0.74497	0.65232	0.78083
0.002647	0.32789	-0.619	1.2929	-0.49471	-0.060982	-0.19418	0.67624	0.33894	-0.35168	0.38896	0.74389	0.39825	-0.60258	-0.17739	-1.0286	0.033183	0.60651	0.24803	-0.062941	0.053204	0.36531	0.9229	-0.30789	-0.40595	-0.75597	0.73308	0.0561	0.65028	-0.22317
0.2722	-1.0879	-0.026398	0.080206	-1.5027	0.523	0.11239	1.9966	0.84942	-0.9058	0.25771	-0.19499	-0.50518	-0.39416	-1.3035	-0.72871	-0.41707	-0.16222	0.80662	-0.45723	-0.41583	0.76441	0.46128	0.064688	2.0069	-1.2444	1.0863	0.29332	-0.12096	-0.18356
0.02731	-0.11461	0.87237	0.13341	-0.54365	0.25155	0.026124	0.14953	0.87993	0.51804	1.034	-0.65435	-0.9388	-0.31529	-0.44457	-0.82448	-1.1297	0.63434	0.11971	-1.0834	-0.94835	1.4528	-0.013317	0.77577	0.74772	0.50489	1.8552	0.52533	0.62793	-0.37341
0.2744	1.1623	-0.96546	0.014354	-0.88799	1.0967	-0.30295	1.229	-0.081957	-0.60157	1.1282	0.79237	0.067556	-0.86222	0.20062	0.51566	0.076496	-0.65066	0.10663	-0.054098	-0.84999	1.6692	1.2858	1.14	0.35868	-0.42902	1.6181	-0.52313	0.92314	0.38938
0.2754	1.4855	2.0145	0.6736	-2.145	-0.23918	-0.28953	0.91481	0.27913	0.48553	1.3171	0.95634	-0.35905	0.3092	0.32229	-1.4406	-0.15925	-0.48804	-0.10797	-0.77243	-0.96822	1.4095	0.20558	0.74575	0.19015	0.22726	1.5527	-0.05724	0.60393	-0.62668
0.2766	-0.13803	0.1191	-0.82974	-0.62821	1.333	-1.0597	0.54713	0.71195	1.0257	-0.026849	0.11248	-0.5151	-1.211	0.25131	0.0060718	-0.35483	0.33948	-0.060649	-1.6211	-0.18508	1.0353	0.48057	-0.10679	2.3193	-0.27674	1.4355	0.1321	-0.18129	0.20643
0.2871	-0.17182	-0.45968	0.6407	-1.124	0.096033	-0.184	0.90377	0.44871	-0.26506	-0.44129	0.39733	-1.0603	-0.41887	-0.39351	-0.73939	-1.0869	0.053113	0.10458	0.55335	-0.51343	0.62037	0.78518	-0.37313	0.72157	0.67991	0.13526	0.39564	0.4788	0.83788
0.2909	0.33866	-0.37229	1.1986	-0.53661	0.52506	-1.1909	0.50316	0.31552	1.7331	0.63358	-0.529	-0.15519	-0.010344	-0.36998	-0.27601	0.08216	-0.79739	0.55282	0.044026	0.85671	1.4636	1.1373	-0.7803	0.99255	0.0049225	0.94499	0.35215	-0.17314	0.60824
0.2909	0.66573	0.66022	0.12124	-0.38628	0.60498	0.035956	0.61682	0.78667	0.3205	0.66395	0.43592	-0.38452	-0.72214	-0.23042	-0.9488	-0.0072273	0.27021	0.72541	-0.52541	-1.0932	-1.0622	0.57703	-0.83939	0.62688	-0.80767	0.58533	0.31979	-0.21563	2.0367
0.2951	-0.61892	-0.38858	1.5071	-1.5603	-0.19543	-0.33393	1.4834	-0.11183	0.24424	0.94097	-0.50737	0.8322	-0.95796	0.23318	0.47159	-0.9949	-0.9591	0.90907	-0.88868	-1.392	0.41974	0.54876	-0.030427	2.2585	-0.10565	1.4211	0.71079	-0.84693	-0.50607
0.2978	1.0296	0.42779	0.084875	-0.84492	-0.43485	0.60486	0.78064	0.45782	1.2735	2.1394	1.6541	-0.61978	0.66799	0.37284	0.34905	-1.8745	0.72618	-0.73913	0.14404	-0.30519	0.59555	0.4895	-1.0601	0.7479	-1.3386	-0.14661	0.91006	0.76627	-0.31254
0.3001	-0.83351	0.30672	-0.28285	-0.25757	0.010142	-1.0724	1.2178	0.76333	1.3894	0.99722	-0.62267	0.1583	-0.85808	0.80626	-0.5481	0.48688	0.63908	-0.16346	-1.0359	-0.7241	0.5835	1.7538	-1.1019	1.0167	0.042621	0.21451	-0.57142	0.39001	1.0899
0.3022	-1.3081	0.46313	0.27727	-1.2147	0.23898	0.22541	1.9342	0.5449	-0.97613	0.42651	-0.55107	-0.52781	0.10966	-1.1986	-0.77753	-0.40259	-0.24374	0.83283	-0.67469	-0.67598	0.85918	0.32449	-0.15481	2.11	-1.2687	1.3778	0.32802	0.12392	-0.28103
0.3037	-0.055875	-0.10138	0.36688	-0.1957	0.08426	0.35728	0.84075	0.79567	0.48274	0.83338	0.039485	0.61131	-0.85207	0.31322	-0.31833	-0.82701	0.69377	0.39426	-1.1013	0.12532	0.81191	-0.3205	-0.9287	0.28031	0.24891	1.4042	0.71692	0.69515	0.34453
0.3147	-0.014787	0.27781	0.19407	0.20251	-0.17694	-1.2084	0.078472	0.38385	1.1627	1.6911	0.40629	-0.3069	0.095671	0.38986	-0.25084	-0.1736	1.4101	-0.90753	0.30027	-1.7553	-0.22464	1.512	0.03981	1.6423	-0.35788	2.2655	1.1958	-0.046054	0.92834
0.3189	-0.61108	-0.054507	1.563	-0.59284	0.4854	-0.39427	0.78258	1.3982	-0.38791	0.47963	-0.35329	0.58707	0.59665	-0.31833	-0.48391	-1.5179	0.35018	-0.36601	-0.10565	-0.032479	0.81566	0.47293	-0.00065725	1.0928	-0.46062	2.2114	-0.19702	0.56191	-1.1226
0.3197	0.21273	0.44531	0.48622	-0.60457	0.37935	-1.7078	0.68027	1.4505	0.64131	1.4993	0.35817	-0.24136	-0.62575	0.72193	0.16012	-0.08423	0.16583	-0.043202	-0.94752	0.55631	1.952	0.23363	-1.4942	0.96134	0.868	-0.19221	0.83124	-0.02331	0.013267
0.3201	0.64766	-0.44872	0.49206	-0.33984	0.27593	-0.83041	0.73988	1.3498	1.0998	0.9809	0.40934	-0.28243	-1.0226	0.0070979	0.72452	0.11526	0.29956	-0.9612	-0.41762	-0.66738	0.98045	1.0381	0.079915	-0.010008	-0.092741	1.44	-0.91019	-0.045548	1.0605
0.3264	0.58913	0.4353	0.64797	-1.0133	0.81868	-0.50357	0.19677	0.08696	1.1863	0.17073	0.39034	0.58684	0.14527	-0.19574	-0.42313	1.0444	-0.11292	0.038254	0.60432	0.16856	1.0604	1.4798	-0.45537	1.2456	0.33073	1.3613	-0.05943	0.76148	0.81153
0.03266	0.20545	0.41123	0.42941	-0.57533	0.35455	-0.44368	0.26553	0.23278	0.39042	0.19771	0.15491	0.29745	-0.11365	0.014652	-0.048415	-0.063325	-0.15	-0.24654	0.21051	-0.20036	0.3633	0.43679	-0.00046773	0.39395	-0.14906	0.6423	0.31847	0.1512	1.0109
0.3273	0.09941	0.96757	1.5949	-0.98573	0.11168	-0.10675	0.85248	0.54199	0.65938	0.97178	0.29692	1.0065	0.78187	0.19627	-0.36515	0.10671	-0.52043	-0.15983	-0.16811	-0.69896	0.39664	0.55855	-0.57742	0.44118	-0.35147	0.52247	-0.22559	1.3496	0.75097
